analysis,phase,model,strategy,source_id,matrix_family,band_id,snr,metric,outcome,seed,value,n_noise,n_matrices
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_drop,29,0.002700972018240757,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,independent_rms_drop,43,-0.00999675906665595,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,structure_effect,17,-0.0025929664546105132,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,structure_effect,29,5.5936849056382555e-05,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,ece,structure_effect,43,0.0004456136146280693,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.8955067990700143,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.8992540560850016,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.9017013971708673,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.011385500248331534,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.008657205339447305,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.006999228659848126,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.8948574995164211,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.8998178827919294,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9014959673123181,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.01203479980192466,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.008093378632519558,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.007204658518397282,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,17,0.0006492995535931264,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,29,-0.0005638267069277466,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,43,0.0002054298585491554,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.688892841430821,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.6971325078405192,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7071783965726599,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.02298867115492148,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.02512564756325338,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,43,0.011889427015134846,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.6888449685570878,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.6986757271756812,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7072215973390708,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,0.023036544028654793,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.023582428228091274,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,0.011846226248724168,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,structure_effect,17,4.787287373331228e-05,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,structure_effect,29,-0.0015432193351621049,6,1
matrix_instance,phase1,resnet,clean_only,random_01,randomized,legacy_0p5_40,10,macro_f1,structure_effect,43,-4.320076641067816e-05,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,0.1566140359104037,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,0.14092892665231851,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,0.11608371638821054,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_drop,17,-0.10220422055195173,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_drop,29,-0.10257489908491875,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,electrode_drop,43,-0.06790645945612703,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.14460419606561878,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.13220874241057007,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.1301001849775751,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.09019438070716679,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.09385471484317028,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.08192292804549162,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,structure_effect,17,0.012009839844784945,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,structure_effect,29,0.00872018424174848,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,ece,structure_effect,43,-0.01401646858936458,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.8160241364775281,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.8153076577776348,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.8391758934297416,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.09086816284081757,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.09260360364681407,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.06952473240097386,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.81994398540327,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.835436798980027,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.8470238335924573,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.0869483139150759,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.07247446244442203,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.061676792238258095,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.003919848925741672,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.020129141202392026,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,43,-0.007847940162715764,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.5149110157120695,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.48090589606586853,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,43,0.5745797171265891,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,17,0.19697049687367288,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,29,0.2413522593379038,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,43,0.14448810646120583,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.535393824218955,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.5262919093576522,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.5790726019548486,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.1764876883667874,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.19596624604612004,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.13999522163294637,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,structure_effect,17,-0.02048280850688544,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.04538601329178374,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,0,macro_f1,structure_effect,43,-0.004492884828259473,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,electrode_absolute,17,0.07059231815929555,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,electrode_absolute,29,0.04194736059796833,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,electrode_absolute,43,0.05829851504528232,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,electrode_drop,17,-0.01618250280084357,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,electrode_drop,29,-0.003593333030568547,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,electrode_drop,43,-0.0101212581131988,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.06814245326287556,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.036177890943803546,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.058114740752348765,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,independent_rms_drop,17,-0.013732637904423578,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,independent_rms_drop,29,0.0021761366235962336,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,independent_rms_drop,43,-0.00993748382026524,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,structure_effect,17,0.00244986489641999,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,structure_effect,29,0.005769469654164781,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,ece,structure_effect,43,0.00018377429293356048,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.8938569291660343,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.8978780189534857,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.8999742296590263,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.013035370152311451,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.010033242470963285,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.008726396171689188,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.8948598869970134,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.8998486427934044,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.901530640540241,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.012032412321332508,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.008062618631044774,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.007169985290474449,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,17,-0.0010029578309789418,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,29,-0.0019706238399185096,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,43,-0.0015564108812147388,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.6860855817687187,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.692745955204975,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,43,0.7047799213004926,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,17,0.025795930817023787,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,29,0.02951220019879745,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,electrode_drop,43,0.014287902287302257,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,17,0.6883893233009416,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,29,0.698572658675029,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,independent_rms_absolute,43,0.7075204267925265,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,17,0.023492189284800753,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,29,0.02368549672874337,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,independent_rms_drop,43,0.01154739679526843,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,structure_effect,17,-0.0023037415322230323,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,structure_effect,29,-0.005826703470054077,6,1
matrix_instance,phase1,resnet,clean_only,random_02,randomized,legacy_0p5_40,10,macro_f1,structure_effect,43,-0.0027405054920338254,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,electrode_absolute,17,0.1610328052164734,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,electrode_absolute,29,0.13542804769186598,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,electrode_absolute,43,0.1536076405297515,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,electrode_drop,17,-0.10662298985802142,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,electrode_drop,29,-0.0970740201244662,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,electrode_drop,43,-0.105430383597668,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,17,0.14480505988349715,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,29,0.1324894900038093,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,independent_rms_absolute,43,0.12981154740833042,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,independent_rms_drop,17,-0.09039524452504517,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,independent_rms_drop,29,-0.09413546243640954,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,independent_rms_drop,43,-0.08163429047624692,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,structure_effect,17,0.016227745332976256,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,structure_effect,29,0.0029385576880566664,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,ece,structure_effect,43,0.0237960931214211,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,17,0.8095693164848422,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,29,0.8270887658130963,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,electrode_absolute,43,0.8317363937554169,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,17,0.09732298283350355,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,29,0.08082249561135259,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,electrode_drop,43,0.07696423207529858,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,17,0.8199913969479197,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,29,0.8355301401800982,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_absolute,43,0.8470594006345492,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,17,0.08690090237042629,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,29,0.07238112124435081,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,independent_rms_drop,43,0.06164122519616638,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,17,-0.010422080463077263,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,29,-0.008441374367001783,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_auroc,structure_effect,43,-0.015323006879132203,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,17,0.5008899569930636,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,29,0.5113801296062913,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,electrode_absolute,43,0.5347513908198716,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,17,0.21099155559267876,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,29,0.21087802579748102,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,electrode_drop,43,0.1843164327679232,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,17,0.5363202033366687,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,29,0.5259910960109803,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,independent_rms_absolute,43,0.5777443015124888,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,17,0.17556130924907373,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,29,0.19626705939279207,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,independent_rms_drop,43,0.14132352207530613,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,structure_effect,17,-0.03543024634360503,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,structure_effect,29,-0.014610966404688988,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,0,macro_f1,structure_effect,43,-0.04299291069261705,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,electrode_absolute,17,0.07106782897482435,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,electrode_absolute,29,0.03776022950866497,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,electrode_absolute,43,0.06472276183965811,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,electrode_drop,17,-0.01665801361637237,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,electrode_drop,29,0.0005937980587348164,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,electrode_drop,43,-0.016545504907574584,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,17,0.06795280301028286,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,29,0.035853897621388374,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,independent_rms_absolute,43,0.05825837794435428,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,independent_rms_drop,17,-0.013542987651830889,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,independent_rms_drop,29,0.002500129946011414,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,independent_rms_drop,43,-0.010081121012270756,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,structure_effect,17,0.0031150259645414797,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,structure_effect,29,0.0019063318872765977,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,ece,structure_effect,43,0.006464383895303829,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,17,0.8924796392184331,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,29,0.8986481204189468,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,electrode_absolute,43,0.8988717010911899,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,17,0.014412660099912692,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,29,0.009263141005502296,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,electrode_drop,43,0.009828924739525605,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,17,0.8948605873880634,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,29,0.8998235382753128,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_absolute,43,0.9014940438979302,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,17,0.012031711930282407,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,29,0.008087723149136269,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,independent_rms_drop,43,0.007206581932785228,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,17,-0.002380948169630285,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,29,-0.0011754178563660271,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_auroc,structure_effect,43,-0.002622342806740378,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,17,0.6807046881027007,6,1
matrix_instance,phase1,resnet,clean_only,random_03,randomized,legacy_0p5_40,10,macro_f1,electrode_absolute,29,0.6970199256222367,6,1
