kind,condition,frequency,power
bandpass,independent_rms,9.765625,0.0001253489414090058
bandpass,independent_rms,10.15625,0.00012516214021290463
bandpass,independent_rms,10.546875,0.00012883443173653867
bandpass,independent_rms,10.9375,0.00012885056825888964
bandpass,independent_rms,11.328125,0.0001264742258299549
bandpass,independent_rms,11.71875,0.00012809595276058332
bandpass,independent_rms,12.109375,0.00013004027262503726
bandpass,independent_rms,12.5,0.0001279458889251466
bandpass,independent_rms,12.890625,0.00012366379386481027
bandpass,independent_rms,13.28125,0.0001260478417199478
bandpass,independent_rms,13.671875,0.00012725015177170596
bandpass,independent_rms,14.0625,0.00012504095754648325
bandpass,independent_rms,14.453125,0.00012653065307366605
bandpass,independent_rms,14.84375,0.000127575857927527
bandpass,independent_rms,15.234375,0.00012830062579865785
bandpass,independent_rms,15.625,0.00012893581099475526
bandpass,independent_rms,16.015625,0.00013411999730730662
bandpass,independent_rms,16.40625,0.00012908969809738766
bandpass,independent_rms,16.796875,0.0001281180496313598
bandpass,independent_rms,17.1875,0.0001309964084260469
bandpass,independent_rms,17.578125,0.00013213150261359827
bandpass,independent_rms,17.96875,0.00012631524056529907
bandpass,independent_rms,18.359375,0.0001260940083537514
bandpass,independent_rms,18.75,0.00012465211749951535
bandpass,independent_rms,19.140625,0.0001280994216019096
bandpass,independent_rms,19.53125,0.0001282809708855745
bandpass,independent_rms,19.921875,0.00012840372379185552
bandpass,independent_rms,20.3125,0.00012791931129200158
bandpass,independent_rms,20.703125,0.00012410270215274256
bandpass,independent_rms,21.09375,0.00012578349655295676
bandpass,independent_rms,21.484375,0.00012809543719481377
bandpass,independent_rms,21.875,0.00012639295444853756
bandpass,independent_rms,22.265625,0.0001274319562941553
bandpass,independent_rms,22.65625,0.00012663904975215376
bandpass,independent_rms,23.046875,0.00012848500232732975
bandpass,independent_rms,23.4375,0.0001262938660137636
bandpass,independent_rms,23.828125,0.00012614554135670152
bandpass,independent_rms,24.21875,0.000126028077907252
bandpass,independent_rms,24.609375,0.00012541174111386306
bandpass,independent_rms,25.0,0.00012596058143528522
bandpass,independent_rms,25.390625,0.00012228640504996255
bandpass,independent_rms,25.78125,0.00013028855455473758
bandpass,independent_rms,26.171875,0.0001286303374781538
bandpass,independent_rms,26.5625,0.00013071689172666312
bandpass,independent_rms,26.953125,0.00012815697108443103
bandpass,independent_rms,27.34375,0.00012727393618778632
bandpass,independent_rms,27.734375,0.00012819207067393446
bandpass,independent_rms,28.125,0.0001255219972018294
bandpass,independent_rms,28.515625,0.0001290046377637105
bandpass,independent_rms,28.90625,0.0001261422925517236
bandpass,independent_rms,29.296875,0.00012364064677580238
bandpass,independent_rms,29.6875,0.00012376828326121083
bandpass,independent_rms,30.078125,0.0001266837810777166
bandpass,independent_rms,30.46875,0.0001270980016335
bandpass,independent_rms,30.859375,0.00012586165922329036
bandpass,independent_rms,31.25,0.00012537567555688227
bandpass,independent_rms,31.640625,0.00012686607321548888
bandpass,independent_rms,32.03125,0.00012889050320235876
bandpass,independent_rms,32.421875,0.00012929758783075112
bandpass,independent_rms,32.8125,0.0001270120490034797
bandpass,independent_rms,33.203125,0.00012520154278595883
bandpass,independent_rms,33.59375,0.00012695978105704584
bandpass,independent_rms,33.984375,0.00012693603926348696
bandpass,independent_rms,34.375,0.00012684622001773017
bandpass,independent_rms,34.765625,0.0001279606947378566
bandpass,independent_rms,35.15625,0.00012537196116063753
bandpass,independent_rms,35.546875,0.00013006846110727856
bandpass,independent_rms,35.9375,0.0001282227078545111
bandpass,independent_rms,36.328125,0.00012236444206159363
bandpass,independent_rms,36.71875,0.00012614522712216106
bandpass,independent_rms,37.109375,0.00012980068475453317
bandpass,independent_rms,37.5,0.00012814774690599601
bandpass,independent_rms,37.890625,0.00013193080919041028
bandpass,independent_rms,38.28125,0.00013287372720757932
bandpass,independent_rms,38.671875,0.00012951568948179986
bandpass,independent_rms,39.0625,0.00012394988358942059
bandpass,independent_rms,39.453125,0.00012715950555149545
bandpass,independent_rms,39.84375,0.00010532092212174848
bandpass,independent_rms,40.234375,2.773099243659147e-05
bandpass,independent_rms,40.625,3.86462099340497e-07
bandpass,independent_rms,41.015625,1.4051734151101298e-08
bandpass,independent_rms,41.40625,2.1331303870368185e-09
bandpass,independent_rms,41.796875,5.556730536281313e-10
bandpass,independent_rms,42.1875,1.9419346926532067e-10
bandpass,independent_rms,42.578125,8.178714431698578e-11
bandpass,independent_rms,42.96875,3.9209237100307597e-11
bandpass,independent_rms,43.359375,2.06782464032118e-11
bandpass,independent_rms,43.75,1.1734477473379254e-11
bandpass,independent_rms,44.140625,7.0578865877639825e-12
bandpass,independent_rms,44.53125,4.4511683555032235e-12
bandpass,independent_rms,44.921875,2.9203991488435998e-12
bandpass,independent_rms,45.3125,1.981697893099026e-12
bandpass,independent_rms,45.703125,1.3847469257160805e-12
bandpass,independent_rms,46.09375,9.932793555986282e-13
bandpass,independent_rms,46.484375,7.298265526535929e-13
bandpass,independent_rms,46.875,5.486784514233549e-13
bandpass,independent_rms,47.265625,4.2198918735884816e-13
bandpass,independent_rms,47.65625,3.3232984063900186e-13
bandpass,independent_rms,48.046875,2.685481574871157e-13
bandpass,independent_rms,48.4375,2.2339356376845563e-13
bandpass,independent_rms,48.828125,1.9211949941404428e-13
bandpass,independent_rms,49.21875,1.7164622155755535e-13
bandpass,independent_rms,49.609375,1.600574298958789e-13
bandpass,independent_rms,50.0,7.81527800686283e-14
bandpass,electrode,0.0,1.1979237841047928e-05
bandpass,electrode,0.390625,6.148754265813796e-05
bandpass,electrode,0.78125,0.00012911054448339746
bandpass,electrode,1.171875,0.00012752256108405663
bandpass,electrode,1.5625,0.0001242616835176464
bandpass,electrode,1.953125,0.0001256695616114455
bandpass,electrode,2.34375,0.00013116108631817375
bandpass,electrode,2.734375,0.00013328788266401748
bandpass,electrode,3.125,0.00012643964520580634
bandpass,electrode,3.515625,0.0001236516801287851
bandpass,electrode,3.90625,0.00012537657634965587
bandpass,electrode,4.296875,0.0001328305935878151
bandpass,electrode,4.6875,0.00012823978546529346
bandpass,electrode,5.078125,0.00012739988385757466
bandpass,electrode,5.46875,0.00012489266346802697
bandpass,electrode,5.859375,0.00012189992384315828
bandpass,electrode,6.25,0.0001256781545098723
bandpass,electrode,6.640625,0.00012014922088916252
bandpass,electrode,7.03125,0.00012670351948713038
bandpass,electrode,7.421875,0.00013493758714488386
bandpass,electrode,7.8125,0.0001343370797784643
bandpass,electrode,8.203125,0.0001281282303494561
bandpass,electrode,8.59375,0.0001315624641949526
bandpass,electrode,8.984375,0.00013264625143854627
bandpass,electrode,9.375,0.00013831356775621936
bandpass,electrode,9.765625,0.00012721053272395105
bandpass,electrode,10.15625,0.00012479955955228117
bandpass,electrode,10.546875,0.00011867847624970484
bandpass,electrode,10.9375,0.00012151096150861563
bandpass,electrode,11.328125,0.00012551470393015418
bandpass,electrode,11.71875,0.00013406336024064132
bandpass,electrode,12.109375,0.00012555142239359472
bandpass,electrode,12.5,0.0001232579265373572
bandpass,electrode,12.890625,0.00013133127536907508
bandpass,electrode,13.28125,0.0001298880816031622
bandpass,electrode,13.671875,0.00012941640600652228
bandpass,electrode,14.0625,0.00014043881809636105
bandpass,electrode,14.453125,0.0001394225385872626
bandpass,electrode,14.84375,0.00012520436590881246
bandpass,electrode,15.234375,0.00012364365631351379
bandpass,electrode,15.625,0.00012809256033919906
bandpass,electrode,16.015625,0.00012435602486557135
bandpass,electrode,16.40625,0.0001271464595613847
bandpass,electrode,16.796875,0.00012921228828257703
bandpass,electrode,17.1875,0.00012875590895127748
bandpass,electrode,17.578125,0.00012426279870265716
bandpass,electrode,17.96875,0.00012629623918350598
bandpass,electrode,18.359375,0.00012716093914543817
bandpass,electrode,18.75,0.00012835783191106524
bandpass,electrode,19.140625,0.00012796279269024972
bandpass,electrode,19.53125,0.00012339399148470094
bandpass,electrode,19.921875,0.0001247257277704717
bandpass,electrode,20.3125,0.0001228083999522268
bandpass,electrode,20.703125,0.00012142599778826916
bandpass,electrode,21.09375,0.00012294299160022114
bandpass,electrode,21.484375,0.00012456396767612728
bandpass,electrode,21.875,0.00012108374790241389
bandpass,electrode,22.265625,0.00012297101666178728
bandpass,electrode,22.65625,0.00012960439919524358
bandpass,electrode,23.046875,0.0001325202942578192
bandpass,electrode,23.4375,0.00012252234802965093
bandpass,electrode,23.828125,0.0001244428787830241
bandpass,electrode,24.21875,0.00013288239065437633
bandpass,electrode,24.609375,0.00012605714936976057
bandpass,electrode,25.0,0.00012329268785130215
bandpass,electrode,25.390625,0.00012992944393612585
bandpass,electrode,25.78125,0.00013069497671819067
bandpass,electrode,26.171875,0.00012939942057234338
bandpass,electrode,26.5625,0.00012741582738694251
bandpass,electrode,26.953125,0.00012489184306769044
bandpass,electrode,27.34375,0.00012596078881782317
bandpass,electrode,27.734375,0.00013371622226434617
bandpass,electrode,28.125,0.00013156620100308967
bandpass,electrode,28.515625,0.00012757784990901995
bandpass,electrode,28.90625,0.00012626415580675057
bandpass,electrode,29.296875,0.00012096790900236635
bandpass,electrode,29.6875,0.00011738764350104282
bandpass,electrode,30.078125,0.0001303798133210938
bandpass,electrode,30.46875,0.00013253228461285624
bandpass,electrode,30.859375,0.0001279030298926319
bandpass,electrode,31.25,0.00012416648361451428
bandpass,electrode,31.640625,0.00012826622649418862
bandpass,electrode,32.03125,0.0001226679757052816
bandpass,electrode,32.421875,0.00012063593836700461
bandpass,electrode,32.8125,0.00012202021617479523
bandpass,electrode,33.203125,0.00012390066160128285
bandpass,electrode,33.59375,0.00012822593826522014
bandpass,electrode,33.984375,0.00012850328011677822
bandpass,electrode,34.375,0.00012980081093225975
bandpass,electrode,34.765625,0.00012950873858195712
bandpass,electrode,35.15625,0.00012860882028952606
bandpass,electrode,35.546875,0.0001246385461500254
bandpass,electrode,35.9375,0.00012281668661778328
bandpass,electrode,36.328125,0.00012232357779936462
bandpass,electrode,36.71875,0.00012514327520886677
bandpass,electrode,37.109375,0.00012818711147407705
bandpass,electrode,37.5,0.00012347469480918286
bandpass,electrode,37.890625,0.00012085032372188081
bandpass,electrode,38.28125,0.00012521774022792142
bandpass,electrode,38.671875,0.00012901152810888982
bandpass,electrode,39.0625,0.0001283905772691141
bandpass,electrode,39.453125,0.00013123179501794735
bandpass,electrode,39.84375,0.00010631713472558025
bandpass,electrode,40.234375,2.8098006571617722e-05
bandpass,electrode,40.625,3.856396556158928e-07
bandpass,electrode,41.015625,1.4119374611616553e-08
bandpass,electrode,41.40625,2.1510824990017394e-09
bandpass,electrode,41.796875,5.620459884326753e-10
bandpass,electrode,42.1875,1.9690031624848233e-10
bandpass,electrode,42.578125,8.308371817923463e-11
bandpass,electrode,42.96875,3.9888910078550934e-11
bandpass,electrode,43.359375,2.106121877595837e-11
bandpass,electrode,43.75,1.1963616927903195e-11
bandpass,electrode,44.140625,7.202162175988691e-12
bandpass,electrode,44.53125,4.546103171284243e-12
bandpass,electrode,44.921875,2.9853223970783575e-12
bandpass,electrode,45.3125,2.027638949861813e-12
bandpass,electrode,45.703125,1.4182675875129352e-12
bandpass,electrode,46.09375,1.0184314268315776e-12
bandpass,electrode,46.484375,7.491974288393652e-13
bandpass,electrode,46.875,5.639721634056173e-13
bandpass,electrode,47.265625,4.34361036247488e-13
bandpass,electrode,47.65625,3.425855342923158e-13
bandpass,electrode,48.046875,2.7726601857797755e-13
bandpass,electrode,48.4375,2.310018287222707e-13
bandpass,electrode,48.828125,1.989467928055974e-13
bandpass,electrode,49.21875,1.7795575812975161e-13
bandpass,electrode,49.609375,1.6607132844631403e-13
bandpass,electrode,50.0,8.111165968899544e-14
bandpass,covariance,0.0,1.2130558465925467e-05
bandpass,covariance,0.390625,6.385177069377218e-05
bandpass,covariance,0.78125,0.00011562612879999147
bandpass,covariance,1.171875,0.00012344292967253422
bandpass,covariance,1.5625,0.0001265040477777314
bandpass,covariance,1.953125,0.0001267398400254428
bandpass,covariance,2.34375,0.00012665555462610368
bandpass,covariance,2.734375,0.00012119731101162224
bandpass,covariance,3.125,0.00012197649636928184
bandpass,covariance,3.515625,0.00012568322539281164
bandpass,covariance,3.90625,0.0001243769495083237
bandpass,covariance,4.296875,0.00012008499683168177
bandpass,covariance,4.6875,0.00012477377380075956
bandpass,covariance,5.078125,0.0001265332906367133
bandpass,covariance,5.46875,0.0001242712615521581
bandpass,covariance,5.859375,0.00012643226452339188
bandpass,covariance,6.25,0.00012498197216878954
bandpass,covariance,6.640625,0.00012634041180525357
bandpass,covariance,7.03125,0.0001294013714457511
bandpass,covariance,7.421875,0.00012303882160611545
bandpass,covariance,7.8125,0.00012924129260015016
bandpass,covariance,8.203125,0.00013114683735950526
bandpass,covariance,8.59375,0.00013153740938828235
bandpass,covariance,8.984375,0.00013593812579437985
bandpass,covariance,9.375,0.00013590077574327582
bandpass,covariance,9.765625,0.00013264414974932385
bandpass,covariance,10.15625,0.00012711543434447276
bandpass,covariance,10.546875,0.00012913474675633997
bandpass,covariance,10.9375,0.00012790035240211456
bandpass,covariance,11.328125,0.0001255842396356967
bandpass,covariance,11.71875,0.0001214932909793049
bandpass,covariance,12.109375,0.00012217902716267316
bandpass,covariance,12.5,0.00012491815991513773
bandpass,covariance,12.890625,0.00012399418184185252
bandpass,covariance,13.28125,0.00011937373739604154
bandpass,covariance,13.671875,0.00012956362324878076
bandpass,covariance,14.0625,0.00012970277472457666
bandpass,covariance,14.453125,0.00012751732210725393
bandpass,covariance,14.84375,0.00012800002914903656
bandpass,covariance,15.234375,0.00012391846631077056
bandpass,covariance,15.625,0.00012018117665511613
bandpass,covariance,16.015625,0.00012537780552760485
bandpass,covariance,16.40625,0.00012681548049720218
bandpass,covariance,16.796875,0.00012476203248593579
bandpass,covariance,17.1875,0.00012848867057195707
bandpass,covariance,17.578125,0.00012825692154715785
bandpass,covariance,17.96875,0.00012604644963592256
bandpass,covariance,18.359375,0.00012769406706675994
bandpass,covariance,18.75,0.0001348047864252047
bandpass,covariance,19.140625,0.00013389004142285387
bandpass,covariance,19.53125,0.00012969907118250877
bandpass,covariance,19.921875,0.00012694788318792706
bandpass,covariance,20.3125,0.00012345697972328569
bandpass,covariance,20.703125,0.0001281562496085473
bandpass,covariance,21.09375,0.00012158344655223402
bandpass,covariance,21.484375,0.00012257341392340576
bandpass,covariance,21.875,0.00012367174355915276
bandpass,covariance,22.265625,0.0001301314431979985
bandpass,covariance,22.65625,0.00012883114589039467
